arrivalGateDelayMinutes,departureGateDelayMinutes,arrivalRunwayDelayMinutes,departureRunwayDelayMinutes,scheduledBlockMinutes,blockMinutes,airMinutes,taxiOutMinutes,taxiInMinutes,scheduledAirMinutes,scheduledTaxiOutMinutes,scheduledTaxiInMinutes,DayOfWeek
28.834576,30.062431,41.421432,22.74561,525.05945,484.31998,465.34378,24.574635,11.291769,943.611,22.725136,39.30236,2.9968188
22.075663,23.626165,39.948692,22.114714,281.26712,259.01138,231.95605,24.434011,9.2695265,954.9791,22.311329,40.20949,5.7243295
19.522379,16.934677,37.24192,21.38278,167.80003,138.6699,126.64135,23.460045,11.138354,921.2839,21.908913,39.997738,4.0904975
33.893898,44.10479,41.707733,23.408407,310.31964,252.72784,267.3868,26.213003,12.984386,931.7493,23.044966,41.167397,0.095668286
21.401232,22.128778,40.39288,21.718538,286.16602,277.3511,239.51114,27.193338,9.892876,948.5101,22.398857,40.761936,5.9921556
25.02989,24.622074,39.926,21.81616,434.97626,402.72388,377.2668,23.386017,10.271574,943.21576,22.410393,38.80867,3.501073
16.428242,14.684061,40.10523,21.873755,122.31038,139.5379,97.35858,28.892838,9.268525,960.0368,22.24197,42.385326,6.0
27.417402,21.017345,40.566826,22.457813,281.71008,244.06133,224.3779,26.016584,10.623161,954.0094,22.284472,40.980453,5.999997
37.049744,49.34258,40.31025,23.012352,330.24524,285.36456,289.08752,23.09602,10.958994,937.21686,22.844,40.032276,3.0007315
26.193253,25.015232,39.667473,21.788252,360.58392,337.05255,317.3137,23.537468,12.110637,940.689,22.549614,39.003456,1.0079479
31.594988,29.804544,43.104107,23.889082,835.6263,840.9724,748.21594,40.96744,9.537399,961.0279,23.515,41.05995,1.0194192
10.11489,15.304969,36.093884,22.479815,119.24846,88.722404,77.83592,22.877607,18.669153,950.6644,21.013853,40.76108,2.439033e-11
33.231674,36.879887,41.25321,22.50586,354.3718,316.8041,312.9259,23.808558,12.452174,937.8235,22.896954,40.02951,1.0160749
29.391169,32.605396,39.342125,22.57253,339.95532,302.8899,293.9006,22.590042,11.384251,941.0407,22.756145,39.221478,2.16275
13.351112,16.680798,38.420067,23.249205,155.4101,134.4006,120.445595,21.4134,14.727441,952.41754,22.207264,40.436543,2.0321538
17.3235,20.410286,37.7885,24.608177,105.90111,55.48327,68.33804,16.266357,17.436554,955.3105,22.068079,41.06892,2.0686522
22.46419,31.901909,40.19796,21.889002,438.6595,395.19162,377.6401,28.365694,17.03168,944.583,21.939169,40.22899,3.4689987e-11
27.481318,30.58925,41.170303,23.034004,346.49472,312.84076,290.98984,25.790527,10.324792,939.3788,22.790392,40.346165,4.6292744
40.763344,44.14506,44.257072,23.954885,1003.3538,1026.0105,878.71735,64.193756,6.575788,969.4463,23.669035,40.0665,2.1704094
30.309591,27.597744,41.61789,23.757395,331.80542,278.91312,267.58838,24.790272,11.255338,952.55896,22.702726,40.826588,5.9992833
23.094027,23.430952,39.73005,22.097845,383.62833,345.73813,321.59732,23.777348,10.676053,943.7339,22.386663,38.96741,4.4843893
11.159853,20.831484,35.662533,18.961103,237.85138,218.42397,184.19778,27.076164,24.72256,947.0166,20.348083,39.12067,1.086624e-24
6.2468686,7.246808,41.53752,20.94314,68.22666,80.18489,46.802166,41.648678,10.10049,982.3918,21.914177,49.314697,6.0
2.328455,10.559693,29.820225,15.017449,111.579025,91.64918,68.06498,34.84361,63.343113,974.84515,16.963835,40.602215,0.0
16.981384,15.646674,41.7344,22.8903,780.04266,815.48694,690.2643,38.076595,10.193963,964.7729,22.541758,39.555702,2.1296484
26.099903,29.73414,42.06563,22.907803,607.1683,566.8214,538.123,27.725086,9.569756,949.36786,22.852467,40.110138,3.4798856
42.5032,45.23717,44.84919,24.624342,944.278,952.2205,841.0157,52.212105,6.9220986,969.00366,23.895767,41.22499,1.6094881
25.97171,34.100338,39.205006,22.791803,207.2294,157.4316,172.11238,20.683994,14.077171,941.33215,22.53777,39.980286,1.2058773
26.339687,29.937628,37.912827,22.277256,251.47946,232.87431,213.79384,20.264835,11.520832,943.5455,22.424154,38.972458,3.310864
14.184558,12.23322,43.26718,23.145,626.7763,635.42896,575.40753,32.451515,11.695873,964.2243,22.814484,42.433445,5.7716665
19.691628,12.619108,41.054657,20.289692,556.44336,584.4151,443.2896,43.59082,11.780661,950.91064,21.699184,41.36263,6.0
19.051266,28.349892,38.176937,22.919058,190.76732,171.78212,148.86269,21.086628,15.414153,937.6177,22.190926,39.687336,0.005275226
29.023806,36.35469,39.99558,22.9421,290.57513,254.3504,251.56474,24.586357,12.575225,932.84766,22.800066,39.750362,0.97473454
22.29821,23.401133,39.9042,21.993727,224.9218,231.80106,188.33601,27.414211,9.999492,954.401,22.327778,41.107403,5.999979
14.523135,16.27407,38.321873,24.213606,117.19806,54.953316,73.95194,19.852985,14.750222,956.12396,22.121046,41.503277,2.0385602
38.275143,45.461914,43.72227,24.627928,912.4497,911.1158,815.42706,50.161674,6.766811,959.7008,23.881523,40.81901,2.354597
11.717427,11.656673,36.629612,22.311272,145.51114,109.11952,101.83252,22.971367,14.4693985,950.2318,21.655445,39.835968,0.19799948
33.5489,33.697575,39.82867,22.934683,344.1398,299.37692,291.32907,23.089878,10.313567,942.6804,22.628195,39.507042,4.1326294
22.841131,21.539492,41.13089,22.531654,510.95868,462.46655,444.09595,25.891941,11.022957,952.65735,22.610992,39.91182,4.8097496
32.99446,35.411186,42.704422,24.140816,769.394,755.1938,675.8314,37.543007,7.478329,959.7908,23.420597,40.465973,2.4410324
33.23616,36.404373,41.82885,23.16125,543.4718,492.9415,484.65686,25.159975,11.319022,940.80176,22.950579,40.23057,2.9370835
13.453786,16.877604,38.924374,22.861423,161.61632,171.01685,132.22084,23.010569,13.120949,944.1601,22.273615,40.673958,2.0501287
11.118588,20.461134,35.70999,21.302034,154.1439,143.95668,108.91244,22.55057,21.02497,944.7422,20.958363,39.39628,9.34331e-16
12.270788,6.860289,41.15807,23.386936,114.304474,33.963623,68.77359,32.461346,8.485744,944.5302,22.310831,44.82965,4.8624563
25.275232,27.144518,40.29992,22.370605,321.02664,282.16544,267.04437,24.252808,10.2343445,953.8966,22.476645,40.19993,5.943172
23.061258,26.723307,39.610035,22.89682,252.19232,198.69594,203.03763,24.179926,11.479255,947.6882,22.53428,40.23274,2.012846
26.79222,36.40757,39.770687,22.227869,274.6998,236.43887,242.30542,23.110758,12.957125,938.019,22.718702,40.01215,1.0481563
17.899023,12.252451,40.902218,21.537369,517.01337,533.0269,465.84332,35.35432,12.465971,949.5491,22.325457,42.205704,6.0
27.746725,34.298515,39.102604,22.580751,266.694,223.70781,223.25829,21.476822,10.661619,948.8629,22.450338,39.64893,4.299077
24.62531,27.32586,37.792095,22.178455,176.77184,204.10939,150.43497,19.19009,11.981419,936.9257,22.255577,39.44472,3.7065604
17.932735,19.22494,41.323544,22.20841,257.31244,239.6992,213.08202,26.904598,9.832775,956.348,22.448742,41.667316,5.0505075
32.846874,36.205837,41.763306,22.538607,416.83743,376.8894,371.76254,24.033667,12.195635,942.3589,22.893967,40.17244,1.0316732
12.448758,30.549234,37.169754,20.123962,238.15115,193.36671,178.87282,29.638638,27.053537,943.5092,20.590181,40.49937,9.388658e-29
34.97516,44.6934,39.241924,23.342707,290.7739,237.53839,244.51447,21.88518,11.827524,937.67725,22.705147,39.46394,2.9688315
10.515455,12.890354,34.783703,24.12543,63.963604,25.53003,38.21958,9.547104,26.950314,959.95264,21.271978,41.199226,1.0043349
31.026566,32.941902,39.545605,22.45655,350.1949,312.60995,298.3103,24.221352,10.385824,935.17804,22.616653,39.214283,3.5447598
10.738921,7.8568554,37.312485,22.21887,93.86421,50.56652,59.532932,27.095634,11.559941,925.0623,21.747795,42.60301,4.8601503
31.978746,34.799107,39.79607,22.915205,356.81085,308.72372,302.13635,23.383432,10.72017,940.87366,22.688185,39.433636,3.9508748
29.738543,29.807007,40.780487,23.259464,340.67114,295.56284,282.66516,23.62314,10.162698,952.08655,22.701641,40.121914,5.4471235
23.902,26.128563,39.74044,22.484741,325.8336,312.3164,283.16992,24.789074,11.056609,940.31696,22.616346,39.51896,2.0646858
33.41254,36.577072,40.499928,22.509663,420.3468,366.81036,359.99,23.470335,11.283004,938.8436,22.675705,39.41457,2.8249056
16.042004,17.428764,37.73101,22.040428,219.09314,209.1821,180.12239,22.510914,12.587493,948.8858,22.12109,39.37943,2.0058484
20.299713,24.763538,40.093525,23.16278,259.46826,279.6777,212.5247,24.596292,11.840039,932.016,22.55468,40.597214,5.096859
35.61753,38.680225,39.281815,22.722332,329.50784,295.8317,283.41388,23.16251,9.966233,935.14526,22.626308,39.311047,3.281501
21.051027,20.007877,41.382454,23.045235,432.50455,416.33957,371.45407,28.570518,11.085885,949.24304,22.65253,40.787876,5.9445124
26.331764,20.858202,40.807663,22.187075,235.23955,205.20082,187.26485,28.230824,11.27756,953.6081,22.246836,41.645493,6.0
12.769381,21.331203,36.01667,19.868048,245.6981,224.0264,191.17041,25.767334,19.952507,944.66187,20.893261,38.82978,9.145992e-19
24.643448,25.055923,39.994106,22.445496,325.36987,301.84766,286.88885,23.212204,12.098943,937.7121,22.7804,39.63802,0.97179776
30.090948,29.246244,44.485725,24.820677,803.86285,788.73395,714.5885,36.901203,8.813378,965.4409,23.334455,41.6731,1.891565
19.572548,15.36982,40.707233,21.658035,120.190895,119.85842,90.79956,29.58119,8.978301,967.87537,21.946884,44.335293,6.0
18.41747,16.92924,39.95587,21.993055,729.6433,741.44196,662.2114,31.199821,15.281972,959.69293,22.155931,39.296608,4.273293e-08
17.880444,22.712738,41.78737,21.912485,970.9978,1008.2954,874.8959,55.216843,6.3082395,963.0883,22.926481,39.303745,4.29868
19.110962,19.973461,39.819084,22.10964,323.73608,318.2506,280.50546,22.861607,10.501331,947.5002,22.449263,39.398434,1.9959104
25.143719,29.720009,39.53861,22.035763,302.63617,265.62457,265.75998,22.778992,12.199957,941.42523,22.724144,39.474968,1.0065839
23.747469,26.30781,41.068638,22.164454,332.6356,310.27063,279.0161,27.010138,10.608988,948.2377,22.621792,40.77179,5.4891267
15.68812,24.525633,37.349007,21.526608,245.677,224.50023,191.60146,26.276718,16.635515,940.0584,21.367277,39.387646,2.0322008e-12
26.663834,30.817387,41.036793,23.116253,332.8609,289.05188,277.00797,24.60715,10.216739,949.7851,22.62914,40.398758,5.0063686
18.788126,23.837957,39.560104,22.349106,169.8942,166.63014,134.0771,20.711052,10.80539,951.44965,22.25807,40.688602,4.513071
18.035738,20.37694,38.98719,24.001171,154.77737,95.27803,109.1241,21.851215,13.950985,951.22504,22.373463,41.079254,2.0583777
10.604983,11.323961,41.264317,22.308874,105.033554,162.18903,83.12485,33.20571,8.96143,966.36145,22.278093,44.759056,5.9999123
7.902006,8.629267,36.74773,21.818628,72.78822,70.627495,47.93194,22.18424,16.162527,921.4771,21.382988,42.498436,4.905575
31.054047,29.89924,41.2792,22.646065,455.6386,422.50363,404.24228,23.776304,11.751443,944.18524,22.765484,39.868443,1.1605064
34.765194,36.999485,40.46324,22.762459,400.4877,351.17142,343.82648,24.411392,11.039443,937.2006,22.698725,39.568462,2.9059372
29.978563,27.370071,39.809853,22.85719,289.00125,248.7584,232.79126,23.01992,11.46329,956.8486,22.326824,39.845726,5.9999957
27.308683,30.810352,38.999344,22.65068,264.33215,247.97435,227.86485,21.627037,10.940254,939.762,22.493116,39.129906,3.9523058
21.584148,29.635155,37.807274,23.244383,119.00934,80.78971,86.522934,15.57226,17.06222,947.9795,22.207985,40.33456,1.005032
30.695206,34.916805,40.610756,22.586557,487.12323,431.04135,424.8124,24.653017,10.918229,939.9588,22.75567,39.568794,3.0868044
26.419374,26.212074,40.126152,21.816969,382.42847,347.36023,332.68066,23.497969,12.054782,941.8654,22.572178,39.239197,1.0246905
29.2703,30.981869,39.633244,22.813982,347.10095,311.169,295.14856,23.867413,10.460681,939.7559,22.659369,39.236088,4.351605
11.156327,8.531819,37.680767,21.715668,160.48537,89.50137,110.23337,25.563206,11.190816,941.54,21.766563,40.819954,2.7002432
29.265852,30.298561,38.406532,21.90861,296.20822,286.28946,257.91397,22.00692,10.801856,937.4983,22.41501,38.985207,2.9755142
28.519104,38.02251,39.31469,22.278963,252.18802,216.57298,216.32323,21.114706,12.941586,940.057,22.575489,39.726196,0.9938586
30.061157,33.219593,39.934517,22.848078,342.70193,303.53043,288.83008,23.35446,10.516291,944.3865,22.583061,39.428223,4.3724604
29.51097,32.119972,38.581974,22.207052,235.60316,204.29233,199.05878,21.561451,10.717362,938.2077,22.437922,39.829067,3.059417
25.864485,26.91207,41.035027,23.187973,436.13895,402.63232,379.34457,24.006601,11.913234,943.0413,22.888926,39.3558,2.4385133
19.203564,29.23634,38.198845,21.955751,277.67535,240.06728,222.75938,25.95355,15.552928,934.36786,21.963306,39.328094,6.7173564e-09
23.708849,22.931334,39.598896,22.380547,347.35043,316.0916,292.47433,23.633034,10.961269,946.1885,22.47991,39.3942,4.775774
13.8676605,19.657314,36.37229,23.60089,77.28069,44.490204,49.65926,12.210061,20.93283,952.84216,21.677883,40.749077,0.9788194
11.002381,8.199383,36.72209,21.588766,99.73085,75.75222,67.74071,26.036207,12.510436,925.2946,21.70142,42.114372,5.1010795
17.101751,22.074007,36.996346,23.449167,102.21591,64.64399,69.95923,14.730171,18.7362,949.3555,21.981148,40.18415,0.99530077
23.292692,19.263609,38.436806,21.141357,322.36288,300.50116,271.50922,23.389917,11.052167,952.406,22.158781,38.91171,5.9381075
22.719976,22.013968,39.6501,22.531017,340.55826,303.60693,281.04196,23.483315,10.519775,944.36743,22.468094,39.516567,5.045101
30.69674,36.04171,40.517406,22.534084,330.9736,287.8195,287.02237,23.94957,12.020647,936.5272,22.870062,39.913727,1.0283216
14.757233,14.10925,44.122395,23.094688,646.0605,630.3749,590.9285,33.470016,11.55202,958.20856,22.827621,42.303677,5.346121
29.723436,33.272438,38.922615,22.640238,295.411,286.45975,252.11356,23.051046,10.273707,934.8474,22.476679,39.04573,3.6091084
22.322357,21.873486,40.458508,23.26075,184.15164,184.45732,146.14165,24.025812,10.866164,956.97485,22.381882,41.168705,5.9999943
30.622843,33.621998,38.052586,22.267546,320.2154,284.55194,272.54498,22.075611,11.406356,937.8976,22.447552,38.44399,2.7764504
24.310411,26.208292,38.9564,22.500322,315.30768,304.40085,271.79654,24.673725,11.300826,935.94586,22.417765,39.00226,1.1642519
27.159458,25.49422,40.61804,22.529657,331.18927,289.14816,273.65558,25.172853,10.617288,952.964,22.499163,40.5637,5.995197
23.343624,24.513874,38.09569,22.560904,250.15776,257.12564,211.03043,21.905453,11.329303,938.16003,22.391993,38.802067,3.2094548
24.645006,21.887209,38.323654,22.124094,281.39572,222.67865,230.74484,23.3348,10.844319,941.76843,22.343006,39.308346,2.5679224
19.533548,21.063183,36.17498,23.10737,132.03653,106.52457,92.96108,17.245527,16.49131,946.8987,21.795195,39.19798,0.031989135
23.985275,25.560396,39.490116,21.285202,347.7433,320.81256,304.5285,22.799728,11.844155,941.6966,22.55578,38.975574,1.0261333
25.170712,27.277912,38.431076,22.236723,270.54843,283.3836,241.09781,21.865343,10.984399,934.1349,22.44429,39.165264,2.94888
6.479393,2.8621857,36.58784,21.70537,69.21986,16.730743,37.64425,26.561195,11.093155,922.81573,21.279503,45.67919,5.0937943
24.692852,25.459864,39.049408,22.410625,290.28085,275.74756,242.4904,21.796604,9.565456,949.62396,22.326244,39.109596,5.1009216
22.56091,25.121712,39.488262,22.423683,252.2693,231.2027,207.72798,25.035385,9.811942,948.42126,22.480255,40.36748,4.5854425
26.54319,23.610537,41.041058,22.350058,260.7359,227.87749,209.1687,27.566927,10.774624,950.50354,22.399973,41.3179,5.999999
19.980436,23.59609,39.739414,22.267015,233.8992,263.38727,200.14835,25.144642,9.854673,949.24316,22.41325,40.336052,4.974835
21.056086,27.268452,39.264027,23.110638,199.65654,193.92058,171.20488,20.904312,13.038204,945.2934,22.56784,40.552437,2.4330058
22.86624,26.22441,39.1045,22.357027,248.33867,238.93504,207.42436,22.365465,10.519905,948.48376,22.433971,39.393425,4.791463
21.563562,18.417679,38.352345,21.34139,297.46295,219.68007,242.34163,24.812073,10.026348,935.83624,22.141577,39.501823,2.7417378
24.556301,28.167963,39.806484,22.50112,326.6101,299.07416,275.3794,23.382858,10.571867,944.4855,22.503048,39.543564,4.705934
18.922274,18.451805,39.981236,22.527388,143.67418,172.6809,115.45814,26.05136,9.713465,954.91876,22.3314,41.331673,5.999995
29.242764,27.899813,39.734447,23.07935,339.6448,306.0091,287.0951,23.251562,11.005353,944.952,22.655762,39.45021,4.652521
16.342258,20.218323,38.52559,23.720737,155.8856,135.15073,121.25625,21.108812,15.033842,951.4126,22.362715,40.222435,2.0371096
23.025179,26.186544,39.145557,22.759958,289.5758,267.59515,248.76012,23.717287,11.388708,944.16266,22.559,39.36867,2.0063381
27.354195,24.072691,40.629414,22.402168,299.81284,265.7822,246.1977,25.856579,10.313807,950.90594,22.419298,40.911594,5.9999666
21.25356,24.251642,38.142017,21.602247,293.73764,271.30933,253.28133,22.806118,11.917668,939.6892,22.401472,38.499264,0.9889775
21.209854,23.49731,41.91247,23.047453,262.57346,222.90784,211.79532,23.89614,9.937336,963.5446,22.449749,41.626953,5.9421864
27.848303,35.80877,39.625538,21.700056,349.25443,307.19028,296.99902,25.200214,15.32469,937.1945,22.250845,39.626003,6.09581e-08
23.168896,22.624002,41.57502,22.501162,463.76306,424.40988,399.02203,22.77757,11.36173,949.77136,22.708029,39.401768,2.3679962
28.303406,30.882423,45.154427,23.81351,763.841,751.88965,687.1783,32.431156,9.20164,964.2029,23.299154,40.910923,1.7216946
7.331561,14.313589,34.178856,19.774252,104.67072,103.63857,69.96909,22.871021,24.870817,954.7502,19.808851,40.259796,9.929787e-24
13.100369,21.990019,36.328224,20.896114,217.7895,204.73523,166.32892,25.458319,19.311825,942.6207,21.045073,39.24649,4.232926e-16
15.179433,13.528171,38.196064,22.019253,196.35025,122.431404,144.1863,24.870842,11.593622,944.8612,22.103304,40.695038,2.140232
14.1604595,16.917347,38.244545,22.77472,185.17902,175.78244,141.87825,24.442781,13.31425,940.40784,22.036394,40.171394,0.27967784
25.248014,25.41148,40.872513,22.740944,448.74637,408.8074,388.86615,24.705734,10.938992,949.31195,22.610645,39.84333,4.7520432
23.72359,27.227043,38.38832,22.628584,222.8005,210.81238,189.95122,20.807257,12.333006,944.46423,22.41967,39.630108,2.681973
15.419883,14.342347,36.08376,22.014723,141.45383,117.10383,108.48281,19.776894,13.6655655,936.5473,21.884844,39.410088,3.5027418
15.327431,13.154416,41.515617,22.189785,516.18134,511.6902,463.8369,30.023344,11.156404,958.34534,22.477148,41.158752,5.964073
24.925968,24.443861,42.09649,22.647465,558.9663,526.0509,493.64612,23.78421,11.069866,954.8152,22.761484,39.47787,2.2110536
24.655495,25.631588,41.23083,22.768023,320.36276,275.09137,261.95453,25.191475,10.420554,953.25336,22.57539,41.023273,5.8416424
14.999365,15.105388,39.04098,23.196133,186.05095,126.64298,135.49776,25.056902,12.032162,946.94763,22.290869,40.639893,2.0435338
15.195903,17.081816,40.92132,22.38219,144.51439,181.64128,119.06343,30.553425,10.083165,958.14496,22.36838,42.97042,5.9999986
24.026545,23.725525,39.380844,21.670813,402.01044,371.07947,344.89502,22.47511,10.351598,946.3101,22.303963,38.506054,3.9522777
25.481497,22.565617,40.5624,21.934084,314.1595,274.38376,255.5554,26.597084,10.812225,952.14417,22.300098,40.981293,5.999935
10.995705,10.058256,39.238605,21.967787,120.90222,108.72215,89.03928,31.181944,9.28128,945.6107,22.125496,43.08882,5.0424776
22.585278,24.84547,38.24575,21.67369,290.88815,258.205,250.32384,22.185946,12.281335,941.03265,22.4056,38.748722,0.97784233
19.850286,27.058502,41.959145,22.26584,921.0908,937.602,817.95166,54.4917,6.1853023,961.01434,23.036104,40.344013,4.4142923
19.395323,24.64093,39.58783,22.236635,248.70944,274.04562,209.98245,25.945988,9.576901,943.2012,22.358828,40.126465,4.9455605
8.335684,17.181446,34.0148,20.497618,114.21898,109.669495,76.88648,20.321148,24.820784,950.1534,20.345457,39.108414,8.4014196e-19
26.296295,34.540928,38.920006,23.064108,176.7887,128.08914,139.12874,19.1901,15.057929,939.21497,22.4501,40.169,0.98052335
21.656841,26.692867,41.039837,21.137884,528.86633,479.1602,464.6604,26.33724,18.387503,953.3484,21.541449,40.27784,1.7098987e-15
20.392498,26.2223,39.128963,23.80449,171.26436,106.151924,123.334175,21.979189,13.615406,950.7102,22.41458,40.80338,2.0450594
24.941807,25.981737,38.75876,22.388407,211.50356,253.22673,182.91013,21.599157,11.110715,934.918,22.360355,39.59715,4.560024
22.24842,23.851686,42.01405,23.318306,665.07623,652.53265,587.248,31.853153,9.292692,956.2711,22.885002,40.39361,4.212192
24.533365,26.572525,39.539326,22.265884,267.28476,270.91507,225.90565,23.43835,9.724592,943.76685,22.375914,39.609188,4.777314
25.884119,26.879768,38.21423,22.600922,198.37538,172.32886,160.73306,20.324816,12.068639,944.9235,22.36625,39.447582,3.7188685
11.054141,25.772675,36.67032,19.231804,248.86597,221.68053,193.13588,28.41713,27.726954,949.41766,20.31906,39.854984,2.531207e-29
30.121878,29.894613,40.452415,23.136349,343.67465,299.15604,287.34784,24.444761,10.17089,946.7556,22.654526,39.86833,4.782351
29.641592,31.113268,41.8018,22.567007,459.62683,413.58157,404.84857,23.228216,11.977495,941.9394,22.872614,39.854546,0.9646048
9.372904,9.644019,37.302505,21.229216,158.30927,208.782,140.1519,20.182337,13.431628,943.99274,21.853088,39.701996,2.3079412
27.229845,31.279608,43.194607,20.90854,1000.7447,1029.0729,866.4261,66.791046,7.1286554,963.3125,22.816391,39.90625,1.5253054
34.746277,38.595257,39.823196,23.029556,351.75824,310.99106,301.76468,23.191952,11.225365,936.10693,22.87095,39.401917,2.5912204
9.816211,12.850906,35.27467,24.34081,72.775856,31.869461,42.465157,14.278163,23.016865,957.3546,21.054293,42.208202,1.1181734e-07
38.56429,48.30024,41.11155,23.266006,394.96356,338.37936,343.70264,23.610956,11.658206,938.7051,22.947258,40.010105,3.0017629
24.171179,26.207476,42.706844,23.69084,704.5899,689.3331,631.3748,32.812115,9.384243,952.76184,23.047861,40.754948,3.922785
38.10759,43.455776,40.085888,23.076027,350.43842,301.56638,304.21826,23.388998,11.034701,937.7954,22.82631,39.737003,2.9175658
10.403984,5.7815623,36.7453,21.879051,90.22707,28.884508,51.842514,24.846535,11.498511,923.5374,21.469822,42.50809,4.7143583
36.482414,76.37539,49.666374,13.559007,1176.0435,1183.3936,1079.5692,140.58356,3.8280761,983.59393,20.528694,37.960674,1.7736568
19.141346,23.814116,40.520363,21.07942,527.249,495.5285,472.86026,25.969034,16.50224,953.5648,21.892504,39.97687,1.570862e-10
20.987984,23.055126,40.425915,22.301537,339.1966,321.08716,290.39185,26.524267,10.493485,943.1932,22.515987,39.968983,4.8481584
22.889137,31.129995,38.22508,22.925657,161.5216,118.82665,123.22532,18.015581,15.849703,944.1644,22.33085,39.921852,1.0042661
20.578203,37.43199,39.174374,21.030151,309.0044,260.97775,251.97635,28.072393,21.171665,941.6968,21.442398,40.291286,3.2569515e-19
15.367668,12.810314,38.137314,21.242643,284.46292,239.15332,237.27713,24.11007,10.730943,943.49835,22.124191,39.408264,2.252548
23.710676,30.062172,38.20326,23.072758,154.81833,125.551414,119.16473,16.906273,15.129082,944.499,22.337528,39.937927,0.99596655
23.94767,16.974424,41.38916,22.539465,102.65903,89.054985,71.68825,28.596972,9.8557,978.68536,21.94208,46.31132,6.0
37.95001,40.71438,42.45711,23.78897,491.1875,430.18295,426.42694,25.082296,12.146542,939.0818,23.029743,40.16701,2.4521804
14.764144,18.033882,38.267227,22.784286,179.05186,187.2145,149.39493,21.857323,13.582087,948.7479,22.254436,39.998306,1.9971943
32.584003,34.59445,38.939243,22.23935,339.24585,300.31015,289.1862,22.86788,10.189625,937.37384,22.59303,39.065933,3.1990135
27.250446,32.408028,38.92368,22.02634,341.8478,305.54483,289.328,25.395802,13.189427,941.8261,22.14976,39.00304,5.812958e-06
25.265572,32.199986,38.640984,21.484587,339.25397,304.74982,283.74814,25.760283,15.824501,943.24786,21.814016,39.086258,1.373972e-10
18.489122,23.611763,36.829147,23.41125,91.073006,51.25556,60.56862,12.828787,19.301752,952.6257,21.939508,40.76156,1.0070621
23.410511,21.694529,41.79895,21.963673,495.37668,460.97812,439.23502,23.034868,11.928465,950.85095,22.691385,39.65154,0.990556
28.058176,29.333408,41.75013,22.830843,558.9308,512.7462,493.90292,26.189848,10.349071,946.4497,22.778616,39.744343,3.8144522
11.250199,8.716646,36.640156,21.656708,137.34567,77.514206,91.26966,24.359983,13.338106,944.25696,21.44918,40.79289,0.13972908
29.722195,34.593838,40.618526,22.826527,381.2821,336.76846,325.01132,23.400099,10.779514,938.9708,22.682545,39.22802,3.8675046
27.521378,30.783512,41.309883,23.03448,414.9722,362.4823,354.03787,25.029573,10.711356,948.836,22.74935,40.044994,4.8557215
7.503774,9.688762,33.74722,24.895699,57.07153,17.960556,33.428555,6.401453,35.349163,967.16693,20.883043,42.53084,1.0019358
15.324245,16.449238,38.820595,21.89133,271.33734,295.45367,240.28926,23.542536,11.634871,939.23083,22.279118,39.750294,2.1090999
27.111612,28.841146,40.240643,22.629267,407.6019,365.07462,348.55127,24.154745,10.944888,943.08356,22.669577,39.58506,3.933166
27.617048,28.584497,40.832935,22.210373,385.87097,345.23978,337.3096,23.600155,12.101721,939.65466,22.803299,39.70994,1.0073837
23.178024,21.160023,42.278988,22.350569,467.90027,420.68082,402.8439,29.460377,10.951648,950.5295,22.73825,41.287697,5.993892
27.371113,34.195713,40.35814,23.313992,305.45056,277.1437,264.39127,25.04157,11.819239,941.6328,22.80978,40.08596,2.0211442
30.262917,35.089973,39.843464,22.900629,315.97318,293.7858,269.37457,23.55571,10.343276,937.894,22.653507,39.57199,4.153196
24.179451,23.842123,39.90247,22.615456,328.5272,297.54462,274.0024,23.769627,10.939622,952.89954,22.432556,39.719753,5.72065
29.760824,35.211224,38.943275,22.259378,279.59058,220.40474,229.30289,22.231215,9.968273,941.302,22.47344,39.489384,3.2264628
13.382638,11.507572,37.712555,22.51842,135.8302,86.69004,93.56372,23.145418,12.563027,938.08325,21.8044,41.14566,2.650863
20.38624,17.951662,40.349644,22.476814,138.39478,162.27211,112.49407,27.369005,9.725913,950.102,22.37785,42.127525,6.0
26.05885,26.86899,41.904423,23.07688,595.75165,569.3493,523.25183,28.532778,9.917336,952.47943,22.838926,40.240955,2.8025641
16.53281,17.726837,37.9194,22.722345,196.16444,161.35008,153.90129,22.101727,13.104107,950.223,22.215277,39.75839,2.0944777
16.849068,18.159609,41.08008,21.900322,604.1104,605.8365,553.1973,28.03983,15.710271,954.3945,22.083311,40.31901,5.911361e-08
15.507626,8.49997,38.791504,23.374777,106.10518,25.81281,58.422962,24.826399,10.91501,940.3797,22.038345,43.564667,3.8011086
25.739178,30.270222,40.246773,21.591227,442.9207,395.16913,386.1049,25.061644,14.728092,944.551,22.186146,39.513218,2.8513662e-07
28.092014,29.884407,38.981827,22.551212,344.46597,309.96033,296.11197,23.092592,11.117116,937.4322,22.727085,38.907047,2.8837607
38.170372,23.181194,41.713665,21.768305,250.59859,195.13406,187.07663,29.073175,11.996068,952.6039,22.035599,44.187386,6.0
34.337017,44.77151,46.885334,17.515324,1150.0262,1161.8828,1046.9679,109.42721,6.3993244,981.07227,21.760048,39.885273,1.2477021
24.613958,26.536774,40.30302,22.545433,310.89703,274.93665,256.02454,23.90553,10.396935,954.3303,22.40629,40.033054,5.951398
15.5422325,20.746878,37.50811,22.311749,170.53268,159.20172,129.60062,22.327023,16.397139,942.2631,21.816063,39.857994,0.00022213854
