arrivalGateDelayMinutes,departureGateDelayMinutes,arrivalRunwayDelayMinutes,departureRunwayDelayMinutes,scheduledBlockMinutes,blockMinutes,airMinutes,taxiOutMinutes,taxiInMinutes,scheduledAirMinutes,scheduledTaxiOutMinutes,scheduledTaxiInMinutes,DayOfWeek
0.005352651,0.0025036656,0.2044611,0.12856385,0.033495754,0.007668694,0.017587326,0.1792205,0.070283,0.7991326,0.21755165,0.3360293,0.8341934
0.009921545,0.01129303,0.22046697,0.12709576,0.5711394,0.56462485,0.53294754,0.1893574,0.071065105,0.83363223,0.23377395,0.30696297,0.7582723
0.008797211,0.008961245,0.20565076,0.12108995,0.07753801,0.13746236,0.07440766,0.15662661,0.07535844,0.83179545,0.22260149,0.31587833,0.99999535
0.008671652,0.030212019,0.29068962,0.036115218,0.99346256,0.99782014,0.9496034,0.9435309,0.044458993,0.85223675,0.12185569,0.29507777,0.26441857
0.009658177,0.008397581,0.19551046,0.123365395,0.07248323,0.07695042,0.059192903,0.1404417,0.09192601,0.7875308,0.22137353,0.3073069,0.74822295
0.011356825,0.015188364,0.19782114,0.117610745,0.2369727,0.23296158,0.21071962,0.15497868,0.103824444,0.82082987,0.21566306,0.29777187,2.3524231e-07
0.01528951,0.016256005,0.2201428,0.1278844,0.39275965,0.37370494,0.36325005,0.14889252,0.09106739,0.8099628,0.23438719,0.30536819,0.33886734
0.008597394,0.008821101,0.22501206,0.12622379,0.560224,0.5707272,0.5269297,0.2245882,0.070805535,0.8190909,0.23622407,0.3161049,0.8179716
0.012575324,0.013967592,0.19606657,0.12664996,0.099902704,0.081482455,0.084727176,0.10937171,0.12415894,0.8082626,0.22375993,0.3007992,0.16244183
0.01130727,0.0148010785,0.19285941,0.123332806,0.094350584,0.09988273,0.08392805,0.10786443,0.11682054,0.811108,0.22170153,0.29738283,0.16325349
0.014220254,0.013761243,0.1960223,0.12131953,0.18662484,0.19013028,0.16921018,0.1368002,0.0761031,0.8055044,0.2247406,0.29375178,0.6972566
0.0055950903,0.004150367,0.21386652,0.11656085,0.5072384,0.575728,0.48101845,0.27358255,0.08921033,0.8296515,0.22074099,0.32757074,1.0
0.016073791,0.01667119,0.2029848,0.12460013,0.26391417,0.25018105,0.23679861,0.13881373,0.080949865,0.8119552,0.2293741,0.29649583,0.73827106
0.016294986,0.017670335,0.2028381,0.12642342,0.23976938,0.23925179,0.21943794,0.13349639,0.079852864,0.8123565,0.2300912,0.2951124,0.73985326
0.015306887,0.018680396,0.20445095,0.12377784,0.21958925,0.21503954,0.20875613,0.14276147,0.098663,0.8046961,0.23213066,0.29749066,0.1674037
0.009913699,0.011478743,0.19267717,0.1209587,0.17270671,0.1853801,0.15403922,0.13528061,0.10181645,0.8013082,0.22260307,0.29114679,0.024056721
0.017483687,0.016221086,0.21889253,0.13003881,0.4960748,0.47049248,0.46048957,0.15005225,0.088585906,0.82052773,0.23705398,0.30293763,0.3717377
0.011325847,0.012745475,0.20403308,0.122691765,0.1847327,0.21141805,0.17075765,0.14921148,0.07990392,0.821334,0.2270599,0.3025113,0.9934663
0.01311353,0.013557238,0.20752169,0.120985806,0.3329405,0.31728956,0.30312127,0.13221666,0.087534525,0.81077164,0.23063806,0.2946113,0.25197473
0.018496333,0.02272655,0.20245951,0.12536849,0.22190556,0.2206205,0.21209115,0.13533232,0.081021294,0.8043364,0.23114093,0.29815167,0.46835527
0.016712992,0.017525971,0.2052941,0.12205512,0.25172642,0.25088236,0.23819596,0.14212061,0.09308628,0.8026583,0.23272154,0.29817638,0.16782191
0.01123889,0.011528666,0.19280653,0.11666889,0.19088167,0.21759646,0.17277534,0.14258215,0.08331698,0.7808994,0.2218401,0.29198772,0.7254911
0.00999201,0.009605087,0.20195286,0.118055046,0.27805066,0.28453147,0.2585177,0.13512681,0.093106434,0.8110031,0.22836238,0.2923635,0.1725072
0.014970813,0.013387344,0.20363419,0.12720335,0.18945847,0.16248918,0.1636454,0.14943182,0.0794007,0.8047249,0.23026237,0.30341893,0.69393843
0.009695136,0.00804574,0.20605125,0.12621808,0.104191914,0.07988581,0.08175259,0.17355013,0.071449764,0.80218446,0.22605644,0.31733707,0.7574927
0.008930996,0.012900984,0.19064237,0.11983201,0.15614824,0.1786402,0.13741045,0.15008377,0.12500352,0.80282176,0.21144107,0.2963277,5.5993297e-11
0.005893708,0.004444251,0.21051516,0.12857704,0.06493846,0.0471339,0.04774088,0.17186005,0.07132221,0.8293311,0.22485684,0.32817414,0.949472
0.011482077,0.01242454,0.19975108,0.12347589,0.19999135,0.22038603,0.1867403,0.12547064,0.08267681,0.81468797,0.22613738,0.2961649,0.80617493
0.008581996,0.0065122335,0.19136336,0.12030898,0.08093628,0.072157525,0.06484275,0.1517828,0.08242509,0.79757005,0.21813115,0.3070066,0.75072837
0.017845854,0.018624486,0.20458977,0.1246401,0.2950894,0.27384064,0.26765102,0.1357893,0.083418965,0.802072,0.23179682,0.29507393,0.50803983
0.0141952485,0.014716157,0.19766432,0.12905143,0.13895749,0.11085896,0.11449934,0.12991826,0.09772013,0.81157255,0.22839406,0.30113524,0.4811996
0.015883941,0.016227053,0.19973746,0.1215722,0.25623772,0.25968426,0.234945,0.13617815,0.078575745,0.80229914,0.22718096,0.29187045,0.6105033
0.008439009,0.007944771,0.18989223,0.118111655,0.11018902,0.16494195,0.107433036,0.12184357,0.09776578,0.8010084,0.21856558,0.29588854,0.5339674
0.008291418,0.008984902,0.20488395,0.1247278,0.09704497,0.16056615,0.0913905,0.166028,0.075348146,0.8129437,0.22697487,0.31177574,0.8162654
0.00859468,0.011271642,0.19734775,0.12824209,0.100888744,0.11308164,0.089369036,0.12212361,0.10788237,0.82563615,0.22366226,0.30348206,0.3307854
0.011487707,0.011477948,0.20716037,0.12373559,0.18237852,0.1988609,0.16136663,0.1631475,0.07435259,0.82610923,0.22628167,0.3094625,0.99961084
0.0116085615,0.011900883,0.21700281,0.12316107,0.5006019,0.5064196,0.4607249,0.1666366,0.07010853,0.82713133,0.23220433,0.30139148,0.4324126
0.0141411405,0.013464651,0.20768385,0.12587284,0.24157208,0.2319726,0.21090983,0.1438758,0.08325421,0.8255135,0.22660416,0.30288208,0.9990339
0.011691952,0.013386474,0.19604097,0.12144797,0.19681475,0.18807313,0.17981748,0.13710257,0.10060319,0.804083,0.22614178,0.29212424,0.16247183
0.007086262,0.010927712,0.1912707,0.11378509,0.13242704,0.17447294,0.11856202,0.15610206,0.13635306,0.80693376,0.20263435,0.3018767,2.5000001e-14
0.013957896,0.014865374,0.20655173,0.123365976,0.32307762,0.31838277,0.2972312,0.15101269,0.089325316,0.80785793,0.22836435,0.29488695,0.42448637
0.012307318,0.01263325,0.19534858,0.11702363,0.22643708,0.23459315,0.21375604,0.13544351,0.08993401,0.8043847,0.22654387,0.2903537,0.1676338
0.008733055,0.008915128,0.21000737,0.121067874,0.37343398,0.39244786,0.34886855,0.17880967,0.08265026,0.8237573,0.22733067,0.30560032,0.9799784
0.012047813,0.009780213,0.20470221,0.122429945,0.079946145,0.10828422,0.070246555,0.16086443,0.077968724,0.84011436,0.22086827,0.32091087,1.0
0.01750198,0.0201874,0.19906323,0.123452,0.21249574,0.22023584,0.20357868,0.12731442,0.08066992,0.8088162,0.22970037,0.2963633,0.50096446
0.014227788,0.014571024,0.20963822,0.12580885,0.39446667,0.3823666,0.36261573,0.14506142,0.087543115,0.81443447,0.23176049,0.29678342,0.62579066
0.012096135,0.014500827,0.20059009,0.1258836,0.10274067,0.15893567,0.0998082,0.12603027,0.08950734,0.8130164,0.225814,0.30435637,0.7464112
0.01250351,0.016968168,0.19370294,0.12509456,0.079112604,0.073400535,0.06908042,0.10063711,0.122573175,0.8106789,0.22210845,0.30055958,0.16291004
0.012879475,0.012175164,0.21298839,0.12351475,0.26406124,0.26202306,0.23566498,0.15744035,0.08015546,0.8172431,0.22962959,0.30738923,0.9985739
0.0063939565,0.0071737673,0.19294003,0.1258806,0.081351966,0.088743106,0.06872626,0.12670118,0.11044351,0.8275478,0.21906416,0.30519179,0.3351662
0.008348187,0.008859828,0.18886302,0.1210602,0.08111381,0.09362689,0.06599628,0.13617438,0.11858815,0.8007375,0.2114543,0.3043458,2.6831408e-06
0.0138970325,0.0128368605,0.19343928,0.120645136,0.21996933,0.23729232,0.2058329,0.13290587,0.08120075,0.7998569,0.2247653,0.28922653,0.53641474
0.015181933,0.014365021,0.19996902,0.121360704,0.19796811,0.19919822,0.17382528,0.132232,0.08120736,0.82471627,0.22299272,0.29473075,0.999933
0.00834561,0.009153041,0.1877612,0.119059235,0.11998005,0.12491402,0.10523235,0.116077155,0.106066935,0.81300277,0.21844764,0.29145083,0.193676
0.0118866665,0.009756298,0.19195256,0.123001225,0.098120645,0.087202094,0.0811973,0.12806107,0.09026517,0.80047995,0.22245158,0.30132303,0.5868634
0.01648158,0.016824521,0.2011133,0.12584078,0.2444917,0.24259053,0.22296904,0.1386736,0.08020435,0.8064315,0.22989759,0.29366052,0.68482727
0.0057143895,0.0031926152,0.19416778,0.12419033,0.051370747,0.014197998,0.029345829,0.1517086,0.088045724,0.8069707,0.21534108,0.32518977,0.5310654
0.010317826,0.011706033,0.19825941,0.12486915,0.098451905,0.12508346,0.085693546,0.12926832,0.0879776,0.8193702,0.2216359,0.3030191,0.40834227
0.010271117,0.0091769,0.19603267,0.11767522,0.25275508,0.2529333,0.23086812,0.13316174,0.08326849,0.8081101,0.22443295,0.29189816,0.4730577
0.013636207,0.015123795,0.19284007,0.12029799,0.15099211,0.19937415,0.14920092,0.11914201,0.08887169,0.80044323,0.22381675,0.29349342,0.57875293
0.010955035,0.012787304,0.2075484,0.12205992,0.22073168,0.24170882,0.20064244,0.16084923,0.077342235,0.81535095,0.22838986,0.30517024,0.8504578
0.007776723,0.0052787145,0.23672803,0.11906927,0.39978302,0.38812974,0.36450088,0.23100308,0.07519414,0.80523455,0.23437889,0.33674037,0.9999939
0.016692724,0.016750412,0.19667678,0.122936405,0.2458073,0.24244873,0.22903569,0.13747106,0.084717914,0.8001013,0.22879253,0.29110444,0.49372017
0.008712603,0.0062299185,0.21418831,0.12284616,0.020015508,0.039826237,0.017591976,0.18904163,0.073428415,0.86529523,0.21506432,0.36390346,1.0
0.01787139,0.02098435,0.20540969,0.1260332,0.28174448,0.26670152,0.25698632,0.14405844,0.0853359,0.8026419,0.23154582,0.29640317,0.5179222
0.013461409,0.018587325,0.19899519,0.12331778,0.15532728,0.1502384,0.14627892,0.123849176,0.10063756,0.8102298,0.22808428,0.29872364,0.16479835
0.014073138,0.016412036,0.19632144,0.12100513,0.15642108,0.19765016,0.15230563,0.1192557,0.08762649,0.81144506,0.22504765,0.29543737,0.6702989
0.00788614,0.0057586,0.2050714,0.1294932,0.07716564,0.031090323,0.05204608,0.15392646,0.08080067,0.820292,0.22216497,0.32147142,0.33987024
0.012848777,0.013716442,0.20704775,0.12362528,0.2557925,0.24596798,0.22555546,0.14698072,0.07888219,0.82535756,0.22625318,0.30133638,0.963171
0.010073563,0.011845383,0.21816105,0.12612577,0.5288,0.5230694,0.49248806,0.18741414,0.07299785,0.8245287,0.23179953,0.30411732,0.7174105
0.013737339,0.011118956,0.20689735,0.12282639,0.1408122,0.15254153,0.12133906,0.15326372,0.07756111,0.82591337,0.22396153,0.3098113,1.0
0.014328529,0.011632582,0.19775675,0.12443947,0.133733,0.102561705,0.1078348,0.13649672,0.0760477,0.80457914,0.2251167,0.30229917,0.6860471
0.011552081,0.013448504,0.20493817,0.12472649,0.24127476,0.23627566,0.21550432,0.14493093,0.08025099,0.81984514,0.22818172,0.30142716,0.8320046
0.011002104,0.013885171,0.19871806,0.12446371,0.18270673,0.21025212,0.16748074,0.14695475,0.094709136,0.8047869,0.22336328,0.29835317,0.006023699
0.0078963125,0.009735139,0.19185612,0.12320849,0.09937372,0.14033328,0.08815129,0.13913873,0.108647004,0.8033584,0.21559817,0.30155063,0.00030508646
0.016832395,0.022583885,0.21909551,0.13217261,0.701902,0.71804106,0.63242006,0.27890655,0.05773779,0.83157736,0.24491909,0.30295822,0.44757777
0.011763183,0.0123725515,0.19709866,0.1213751,0.11932849,0.18869159,0.11366813,0.13453308,0.0853548,0.7897534,0.22288951,0.2997696,0.7222865
0.015683923,0.015456629,0.20714743,0.12790804,0.26316127,0.2510064,0.234204,0.14417803,0.08155613,0.81719404,0.23080033,0.30195642,0.83879054
0.014222432,0.014803019,0.20222764,0.120744735,0.2752912,0.26599398,0.24957606,0.13947527,0.08561531,0.808572,0.2276429,0.29393956,0.5940587
0.0083951,0.010437839,0.18739924,0.12153297,0.0776777,0.08594564,0.06754478,0.10399238,0.12366159,0.8153629,0.21748494,0.29372787,0.17258187
0.0057085482,0.0064900713,0.20046297,0.12250607,0.05377331,0.10930093,0.051306013,0.17357722,0.084626116,0.8199951,0.22178695,0.32162854,0.82543486
0.015128676,0.013997162,0.21941416,0.12612303,0.4111524,0.40142718,0.386232,0.1447804,0.09302077,0.82008386,0.2350035,0.30231312,0.16909325
0.011359406,0.017551187,0.1971024,0.1168703,0.22189692,0.21663916,0.1928197,0.15980089,0.15111391,0.8095224,0.20975845,0.3000943,4.0449876e-18
0.0117570935,0.01622454,0.20235987,0.12909485,0.14155062,0.1393798,0.12609239,0.12778588,0.103297815,0.81876314,0.22817817,0.30369195,0.33395287
0.019237025,0.022073612,0.21355361,0.1291174,0.2580837,0.22636342,0.24036057,0.14986673,0.082377315,0.80523795,0.23536631,0.30717424,0.34039748
0.0021062035,0.0009662833,0.18551272,0.118645646,0.019259682,0.0063377717,0.009892887,0.1566013,0.11107438,0.8041071,0.20102507,0.33787924,0.55229723
0.013540865,0.012476163,0.1908754,0.118961215,0.16911513,0.19653438,0.15784752,0.12379558,0.08210397,0.8061969,0.22168638,0.28830037,0.6333122
0.018511225,0.020722898,0.2020093,0.12382188,0.26090553,0.24844037,0.23707835,0.14063954,0.07729363,0.79913384,0.22927807,0.2948668,0.5281154
0.005588213,0.0047548255,0.19566442,0.13080133,0.06829363,0.03470682,0.04479195,0.14580728,0.10229218,0.8261717,0.21791239,0.3124452,0.34246498
0.008182382,0.0075589363,0.21665703,0.12750137,0.6182798,0.6333931,0.5742529,0.20786186,0.07410171,0.84357536,0.23313768,0.3135629,0.91683906
0.015015284,0.014233361,0.19996892,0.12168986,0.26904827,0.26175442,0.24442884,0.13307321,0.084078796,0.80537266,0.2282113,0.29301885,0.5842474
0.012320935,0.012810524,0.20325007,0.1253519,0.19709644,0.18545623,0.1789816,0.14573522,0.08412548,0.810016,0.22870699,0.30272916,0.33606288
0.016927414,0.017627131,0.2063899,0.12510785,0.31801233,0.30141476,0.28999412,0.14897424,0.09722977,0.8033923,0.22945057,0.29747832,0.002201597
0.009065539,0.0054806517,0.19348365,0.123161234,0.08069531,0.03289141,0.053116225,0.14814992,0.08367075,0.7983176,0.2178302,0.31198478,0.58261675
0.014724739,0.0115092015,0.1977508,0.1232903,0.13949005,0.084165916,0.110501565,0.13751283,0.07825876,0.8032316,0.2255071,0.30558884,0.5337903
0.015166896,0.018917035,0.20178719,0.1236556,0.22333816,0.22479881,0.2076391,0.13445446,0.07905363,0.8138074,0.2283918,0.29648426,0.6748356
0.012187834,0.015906982,0.20320901,0.11797344,0.2962452,0.28741845,0.2716479,0.15063183,0.12468178,0.8115624,0.2176082,0.29701552,9.082071e-12
0.015199323,0.016388029,0.20785634,0.120648764,0.3500673,0.33437052,0.32360265,0.14497945,0.10564539,0.8119923,0.22476417,0.2970945,7.724508e-06
0.014111245,0.010756645,0.20616062,0.1203567,0.081537664,0.10228984,0.06901415,0.14802594,0.074912444,0.83871216,0.21862951,0.32291928,1.0
0.012477396,0.012844918,0.2018139,0.121551394,0.27534604,0.27351776,0.24978097,0.1502922,0.09542473,0.821594,0.2230244,0.29614198,0.0077949357
0.015578535,0.012639627,0.20669964,0.122975595,0.2378698,0.22366744,0.20617923,0.14263499,0.08829224,0.8254154,0.22538978,0.30212837,0.99999654
0.010011595,0.009847871,0.2045444,0.12255989,0.10469919,0.14403236,0.09840573,0.17354123,0.07808156,0.829487,0.2247213,0.3157204,1.0
0.00581095,0.0087343585,0.21536814,0.09500207,0.8049258,0.88189167,0.7026417,0.53721446,0.05317021,0.834103,0.20731659,0.30331606,0.99944395
0.013859854,0.014959553,0.19548544,0.12601936,0.15064526,0.14203386,0.1328702,0.12122142,0.09894395,0.80998236,0.22647466,0.29658598,0.5261434
0.010794466,0.01002745,0.21483067,0.120940246,0.20852624,0.22698224,0.18603282,0.1888544,0.07827472,0.81689036,0.22947703,0.31773922,0.99996793
0.011844367,0.012673623,0.19414939,0.12335953,0.14625384,0.13941161,0.12883408,0.12721589,0.09409148,0.8114556,0.22374316,0.29823092,0.4592806
0.006917923,0.0052311905,0.19871731,0.12835321,0.06834733,0.031504676,0.046254482,0.14525405,0.08679071,0.8191776,0.219564,0.31932682,0.34424084
0.009176085,0.009085875,0.19813825,0.12420248,0.10900577,0.10493389,0.09053156,0.14553414,0.07800989,0.81298006,0.22365086,0.3038551,0.80031306
0.014172265,0.0145360585,0.20680188,0.12632139,0.26734266,0.25380608,0.23654875,0.1437787,0.08096378,0.8217764,0.22918192,0.30108833,0.8480067
0.015199803,0.008766694,0.21757555,0.12225708,0.27877644,0.27219498,0.24629337,0.19909418,0.103005834,0.8095819,0.22616442,0.32264844,1.0
0.016239908,0.018504912,0.2133076,0.12408311,0.28746969,0.28915918,0.27612793,0.14742267,0.09447266,0.80923045,0.23339014,0.3002996,0.17222837
0.0144415805,0.017914644,0.20258987,0.12814188,0.18225703,0.18150716,0.1741334,0.13189991,0.09728332,0.8136044,0.2308551,0.29984868,0.34479135
0.010148933,0.011524797,0.22092533,0.1239611,0.4124164,0.43496707,0.38500714,0.15289718,0.07769908,0.82617617,0.2286873,0.30409753,0.35943955
0.009625021,0.008095587,0.19442849,0.12495907,0.05954176,0.07277449,0.049770698,0.12393569,0.09312186,0.79732674,0.21896946,0.30644608,0.75702846
0.013445158,0.021003328,0.20396335,0.121247634,0.16656917,0.1600172,0.16699612,0.13805048,0.103643686,0.80822146,0.23015732,0.3038056,0.16689724
0.019286415,0.021497743,0.20377363,0.124971755,0.24926056,0.23769222,0.22972825,0.13661008,0.08356394,0.8041626,0.23188801,0.29787582,0.4984078
0.00956884,0.00741173,0.2046129,0.121079125,0.34728065,0.36320075,0.32196558,0.15323141,0.09004024,0.8322835,0.22549838,0.30333763,0.99009776
0.0013714149,0.0034688292,0.17352676,0.081500836,0.35194713,0.37614396,0.2907728,0.1994417,0.32277733,0.8672377,0.15164672,0.30494422,0.0
0.008781138,0.013680397,0.20069954,0.113969065,0.36160496,0.35635218,0.33303773,0.16382521,0.17232312,0.82476896,0.2049041,0.30286255,6.0429295e-23
0.0093203625,0.008779458,0.20248416,0.121769436,0.23664305,0.24453777,0.20790505,0.14017534,0.07929009,0.81277156,0.22398818,0.29975462,0.8697564
0.01173899,0.011195543,0.20318578,0.121338025,0.20654926,0.22021958,0.18452482,0.15112916,0.080296084,0.8250338,0.22370885,0.30197817,0.9993018
0.012214678,0.012706858,0.20789364,0.12017993,0.31682983,0.3153707,0.29350632,0.13513906,0.08796844,0.8155364,0.2292626,0.29508355,0.22213438
0.01633881,0.01084254,0.20703313,0.12254498,0.17001382,0.16348526,0.13918872,0.15697664,0.094498016,0.83173376,0.21801685,0.3188404,1.0
0.009780264,0.014108631,0.19608712,0.13093238,0.047106728,0.046843756,0.040768895,0.09605002,0.12650134,0.8254608,0.22543472,0.3111089,0.5226392
0.012451559,0.0120142875,0.19773215,0.12083308,0.25425816,0.25764748,0.23432605,0.13335215,0.08570547,0.80718315,0.22944723,0.2904982,0.45242006
0.005661084,0.0059100436,0.19483106,0.12690958,0.08681278,0.07854923,0.067562446,0.1421252,0.100204974,0.82047397,0.2194877,0.3064443,0.34424093
0.017318003,0.020405019,0.21109976,0.12338586,0.26560873,0.25823474,0.25207952,0.14103608,0.09606002,0.80514973,0.23470157,0.30244002,0.17669445
0.010653833,0.010329732,0.20545407,0.1237677,0.1611286,0.19075902,0.14566179,0.1667485,0.07390634,0.8219455,0.22628233,0.30704272,0.99998915
0.015251858,0.018295255,0.20097816,0.12428379,0.24680275,0.23744164,0.22651114,0.13180389,0.087997966,0.80458945,0.23263367,0.29499853,0.36080533
0.0039467486,0.0053415834,0.1754131,0.11168461,0.029396323,0.078890175,0.026816472,0.118689,0.15573356,0.8070958,0.1949382,0.30143243,1.0190813e-08
0.006154605,0.012591154,0.18355443,0.10674598,0.15206279,0.1646321,0.12682773,0.1665328,0.18604931,0.813545,0.18930247,0.29732144,2.5274778e-25
0.0041022217,0.002467536,0.18494684,0.11519742,0.046627972,0.02996291,0.03201271,0.14792523,0.097820684,0.7905054,0.20555308,0.31465936,0.6197947
0.01245679,0.013154303,0.21062618,0.12240056,0.3128527,0.30742976,0.29318354,0.145759,0.09685418,0.8127249,0.23209481,0.29942244,0.17132819
0.013061248,0.018245503,0.19632885,0.12526202,0.14962488,0.15296987,0.13540125,0.12102125,0.09626595,0.8125089,0.22631073,0.29541337,0.41983685
0.012077106,0.008996169,0.19620535,0.12231324,0.11900196,0.07245655,0.09134077,0.14947608,0.07282885,0.79681265,0.22249769,0.3049626,0.66218346
0.014056666,0.015297833,0.21423237,0.124514446,0.47036347,0.45625106,0.43375862,0.15853219,0.072992034,0.8203293,0.23317789,0.29926485,0.6049347
0.012622946,0.009374802,0.20544744,0.12197487,0.31452933,0.31174693,0.2852497,0.14662443,0.08975474,0.8285681,0.22487803,0.3005703,0.999997
0.009053677,0.0071356436,0.18473125,0.11868243,0.0818778,0.07875066,0.06801626,0.12831397,0.097385116,0.7916502,0.21615525,0.30022714,0.6581721
0.010064956,0.02542002,0.23963073,0.07677639,0.9372804,0.96558136,0.82216704,0.72163767,0.043872394,0.85185057,0.18386368,0.2896063,0.5045617
0.016800582,0.017694702,0.21375377,0.12522452,0.3184571,0.30606613,0.29832956,0.14643568,0.09612977,0.8062889,0.23472202,0.30248526,0.16705336
0.017210986,0.017933428,0.19979276,0.1260322,0.25130016,0.25165766,0.23075017,0.13904487,0.08475116,0.79860646,0.23125769,0.29192352,0.50717413
0.007884006,0.0053195697,0.19107231,0.12630185,0.03917938,0.019153021,0.025104443,0.13080299,0.09201804,0.7981726,0.21843523,0.3178345,0.68265253
0.011233507,0.015371583,0.19374762,0.1274805,0.12284711,0.12205989,0.10801063,0.11483807,0.101618454,0.8124541,0.22437583,0.2963395,0.43245527
0.0020651547,0.0067914017,0.16562642,0.09373788,0.09610327,0.10855018,0.07081388,0.17622213,0.29956365,0.8300617,0.15979998,0.29554632,0.0
0.009587373,0.010221464,0.21473797,0.12054094,0.47947517,0.48211077,0.45833427,0.15659253,0.10978143,0.83246404,0.2201827,0.30051035,1.6785273e-07
0.013387293,0.012895757,0.2087596,0.12084489,0.33557588,0.33380535,0.31659684,0.1356481,0.09000492,0.81672615,0.23025015,0.29704767,0.16131257
0.01138253,0.010384609,0.20362708,0.123152755,0.22516859,0.23278706,0.20170578,0.1571817,0.07898772,0.826323,0.22345677,0.3042324,0.9998672
0.013640004,0.014036254,0.20881341,0.12454182,0.32248485,0.31799552,0.2948649,0.14642881,0.088153735,0.81667495,0.22862281,0.2962973,0.71605474
0.011081447,0.01136547,0.19671771,0.116420455,0.23869592,0.23989683,0.2220003,0.12884559,0.09008989,0.8097748,0.22679175,0.2903874,0.16634306
0.007115231,0.021713393,0.25105152,0.06368438,0.9562891,0.9781042,0.8626079,0.775927,0.0374818,0.8544782,0.17126465,0.28825414,0.6670544
0.0013260386,0.0071616224,0.16229415,0.08741701,0.06799349,0.08332812,0.047211852,0.19729435,0.39604148,0.84249675,0.14261062,0.30814776,0.0
0.007724577,0.006516307,0.20387942,0.1265551,0.09237691,0.09612378,0.07765669,0.16490445,0.0703306,0.8179774,0.22453736,0.31422523,0.8546064
0.01356137,0.012920546,0.20336887,0.12504162,0.2140848,0.22085829,0.19222996,0.13690808,0.07481787,0.82384574,0.22690795,0.29687276,0.9354241
0.0071546272,0.0072671934,0.19736956,0.120149754,0.14794765,0.18193892,0.13868831,0.14212808,0.08532973,0.80312175,0.22199437,0.30214316,0.41982394
0.020253992,0.022392113,0.2096135,0.12767865,0.31518528,0.29210642,0.28946137,0.14177194,0.08812695,0.8048633,0.23452751,0.30019173,0.49458617
0.011423966,0.010987814,0.21207663,0.12306038,0.49618506,0.48587856,0.45557642,0.16333841,0.06949222,0.8208021,0.2301056,0.29657015,0.6873942
0.017390978,0.024856796,0.20036623,0.12862682,0.16472921,0.15784681,0.15380542,0.120658256,0.09772296,0.8104025,0.23178835,0.29993185,0.4869179
0.007714791,0.008450696,0.20861141,0.1280218,0.1275507,0.1827012,0.11676578,0.1617398,0.07725323,0.8290433,0.22713803,0.3097844,0.85573155
0.020297471,0.021685768,0.20668817,0.1270915,0.2829974,0.26558676,0.25863874,0.13858032,0.08664935,0.8026817,0.23336561,0.2966374,0.48981494
0.0152626615,0.018574651,0.2098669,0.12157104,0.26920065,0.2658886,0.25496113,0.13657229,0.09476598,0.8104561,0.23257914,0.29922673,0.16682783
0.0077752154,0.009274268,0.20370227,0.12269923,0.108129755,0.18310618,0.10524957,0.17081627,0.07447117,0.8262713,0.22427438,0.313206,0.9996309
0.010206987,0.013794625,0.18761487,0.12630145,0.040134907,0.039131615,0.033259373,0.08176655,0.14604618,0.8222805,0.21727467,0.30387208,0.16420372
0.010088172,0.009981516,0.21620293,0.12604918,0.5445591,0.5647805,0.5170837,0.17921656,0.08867191,0.83150125,0.2321924,0.30213627,0.685393
0.009321631,0.0113204075,0.19524531,0.12805758,0.09952469,0.101795696,0.08722924,0.123250365,0.109336205,0.82171,0.22394332,0.30263612,0.37553707
0.009808224,0.007388074,0.19576962,0.12216526,0.093675,0.057343394,0.06770541,0.15399925,0.08030181,0.786354,0.22099254,0.31055152,0.725971
0.0037697055,0.0020739648,0.20412928,0.12087867,0.027499279,0.013040881,0.017070998,0.20925747,0.06220912,0.81169015,0.2161482,0.34197268,0.84501827
0.022529557,0.021321729,0.22915421,0.13829626,0.63606864,0.6285516,0.58791023,0.2060961,0.065608226,0.84005696,0.24679554,0.31457448,0.336835
0.015705876,0.016367804,0.19362567,0.122392274,0.1807049,0.18197459,0.1668784,0.11956288,0.08354695,0.80883527,0.22494714,0.29146075,0.5202031
0.013776448,0.016716644,0.20140323,0.12365423,0.1877769,0.19519234,0.17922641,0.13689508,0.095170505,0.8024307,0.2301708,0.29726228,0.16442078
0.011834063,0.011838011,0.20613468,0.11874354,0.29464164,0.28791615,0.27023187,0.1354876,0.09168794,0.8129409,0.23006631,0.29502955,0.16538052
0.004880378,0.010659449,0.18043984,0.11566146,0.08978724,0.108971946,0.06920348,0.14056323,0.171931,0.8124467,0.19668926,0.29658026,2.7436852e-19
0.007286549,0.0072447853,0.19268773,0.12667994,0.10880928,0.08781603,0.08606911,0.1329919,0.10511511,0.82333016,0.22056866,0.30043548,0.34010005
0.010614976,0.011897923,0.20266333,0.11857108,0.27670813,0.2710484,0.25150234,0.13231927,0.0885579,0.8120008,0.22954753,0.29147148,0.21655875
0.012638967,0.015407891,0.19771275,0.11854475,0.22022946,0.2224226,0.20915717,0.13320714,0.09483096,0.80581236,0.22790526,0.29210436,0.1604956
0.017230839,0.01980674,0.2132199,0.1287901,0.3306551,0.32171008,0.30676854,0.14433497,0.090882376,0.80858105,0.23617388,0.2983991,0.40284762
0.0077275154,0.0040178425,0.19383337,0.12141338,0.06600089,0.021330709,0.041055195,0.15232559,0.08970808,0.7968157,0.21677652,0.32189065,0.5958717
0.0122325495,0.01853584,0.20043215,0.11741444,0.25363722,0.24642782,0.23003411,0.14584626,0.11815372,0.80662453,0.21967252,0.29428503,2.1841575e-09
